"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 10933124, SEN S/N: 10933124, LBL: Aire_10m_Febrero_2021)"	"Acoplador separado (LGR S/N: 10933124, SEN S/N: 10933124)"	"Acoplador adjunto (LGR S/N: 10933124, SEN S/N: 10933124)"	"Host conectado (LGR S/N: 10933124, SEN S/N: 10933124)"	"Parado (LGR S/N: 10933124, SEN S/N: 10933124)"	"Final de archivo (LGR S/N: 10933124, SEN S/N: 10933124)"
2099	03/05/21	00:00:00	16.344					
2100	03/05/21	01:00:00	16.392					
2101	03/05/21	02:00:00	16.415					
2102	03/05/21	03:00:00	16.439					
2103	03/05/21	04:00:00	16.463					
2104	03/05/21	05:00:00	16.463					
2105	03/05/21	06:00:00	16.439					
2106	03/05/21	07:00:00	16.439					
2107	03/05/21	08:00:00	16.201					
2108	03/05/21	09:00:00	16.320					
2109	03/05/21	10:00:00	16.439					
2110	03/05/21	11:00:00	16.511					
2111	03/05/21	12:00:00	16.487					
2112	03/05/21	13:00:00	16.368					
2113	03/05/21	14:00:00	16.606					
2114	03/05/21	15:00:00	16.463					
2115	03/05/21	16:00:00	16.796					
2116	03/05/21	17:00:00	16.796					
2117	03/05/21	18:00:00	16.820					
2118	03/05/21	19:00:00	16.749					
2119	03/05/21	20:00:00	16.701					
2120	03/05/21	21:00:00	16.677					
2121	03/05/21	22:00:00	16.630					
2122	03/05/21	23:00:00	16.606					
2123	04/05/21	00:00:00	16.582					
2124	04/05/21	01:00:00	16.487					
2125	04/05/21	02:00:00	16.558					
2126	04/05/21	03:00:00	16.511					
2127	04/05/21	04:00:00	16.487					
2128	04/05/21	05:00:00	16.344					
2129	04/05/21	06:00:00	16.415					
2130	04/05/21	07:00:00	16.534					
2131	04/05/21	08:00:00	16.606					
2132	04/05/21	09:00:00	16.630					
2133	04/05/21	10:00:00	16.654					
2134	04/05/21	11:00:00	16.654					
2135	04/05/21	12:00:00	16.749					
2136	04/05/21	13:00:00	16.796					
2137	04/05/21	14:00:00	16.844					
2138	04/05/21	15:00:00	16.725					
2139	04/05/21	16:00:00	17.058					
2140	04/05/21	17:00:00	16.773					
2141	04/05/21	18:00:00	16.915					
2142	04/05/21	19:00:00	16.963					
2143	04/05/21	20:00:00	16.820					
2144	04/05/21	21:00:00	16.749					
2145	04/05/21	22:00:00	16.606					
2146	04/05/21	23:00:00	16.630					
2147	05/05/21	00:00:00	16.677					
2148	05/05/21	01:00:00	16.654					
2149	05/05/21	02:00:00	16.630					
2150	05/05/21	03:00:00	16.606					
2151	05/05/21	04:00:00	16.415					
2152	05/05/21	05:00:00	16.344					
2153	05/05/21	06:00:00	16.415					
2154	05/05/21	07:00:00	16.487					
2155	05/05/21	08:00:00	16.773					
2156	05/05/21	09:00:00	16.820					
2157	05/05/21	10:00:00	16.892					
2158	05/05/21	11:00:00	17.034					
2159	05/05/21	12:00:00	17.082					
2160	05/05/21	13:00:00	17.296					
2161	05/05/21	14:00:00	16.844					
2162	05/05/21	15:00:00	17.772					
2163	05/05/21	16:00:00	18.010					
2164	05/05/21	17:00:00	17.915					
2165	05/05/21	18:00:00	17.486					
2166	05/05/21	19:00:00	17.034					
2167	05/05/21	20:00:00	17.106					
2168	05/05/21	21:00:00	17.034					
2169	05/05/21	22:00:00	17.011					
2170	05/05/21	23:00:00	17.058					
2171	06/05/21	00:00:00	17.011					
2172	06/05/21	01:00:00	16.773					
2173	06/05/21	02:00:00	16.939					
2174	06/05/21	03:00:00	16.963					
2175	06/05/21	04:00:00	16.963					
2176	06/05/21	05:00:00	17.011					
2177	06/05/21	06:00:00	16.939					
2178	06/05/21	07:00:00	17.011					
2179	06/05/21	08:00:00	16.963					
2180	06/05/21	09:00:00	17.011					
2181	06/05/21	10:00:00	17.082					
2182	06/05/21	11:00:00	17.130					
2183	06/05/21	12:00:00	17.249					
2184	06/05/21	13:00:00	17.225					
2185	06/05/21	14:00:00	17.177					
2186	06/05/21	15:00:00	17.011					
2187	06/05/21	16:00:00	16.773					
2188	06/05/21	17:00:00	18.010					
2189	06/05/21	18:00:00	18.033					
2190	06/05/21	19:00:00	17.986					
2191	06/05/21	20:00:00	17.629					
2192	06/05/21	21:00:00	17.748					
2193	06/05/21	22:00:00	17.344					
2194	06/05/21	23:00:00	17.106					
2195	07/05/21	00:00:00	16.677					
2196	07/05/21	01:00:00	17.153					
2197	07/05/21	02:00:00	16.129					
2198	07/05/21	03:00:00	16.272					
2199	07/05/21	04:00:00	16.272					
2200	07/05/21	05:00:00	16.677					
2201	07/05/21	06:00:00	17.034					
2202	07/05/21	07:00:00	16.939					
2203	07/05/21	08:00:00	16.296					
2204	07/05/21	09:00:00	17.106					
2205	07/05/21	10:00:00	17.130					
2206	07/05/21	11:00:00	17.272					
2207	07/05/21	12:00:00	17.249					
2208	07/05/21	13:00:00	17.272					
2209	07/05/21	14:00:00	17.177					
2210	07/05/21	15:00:00	17.082					
2211	07/05/21	16:00:00	17.011					
2212	07/05/21	17:00:00	17.153					
2213	07/05/21	18:00:00	16.987					
2214	07/05/21	19:00:00	17.534					
2215	07/05/21	20:00:00	16.677					
2216	07/05/21	21:00:00	16.654					
2217	07/05/21	22:00:00	17.130					
2218	07/05/21	23:00:00	17.106					
2219	08/05/21	00:00:00	17.177					
2220	08/05/21	01:00:00	17.272					
2221	08/05/21	02:00:00	17.153					
2222	08/05/21	03:00:00	17.249					
2223	08/05/21	04:00:00	16.963					
2224	08/05/21	05:00:00	17.106					
2225	08/05/21	06:00:00	17.320					
2226	08/05/21	07:00:00	16.892					
2227	08/05/21	08:00:00	17.201					
2228	08/05/21	09:00:00	17.344					
2229	08/05/21	10:00:00	17.510					
2230	08/05/21	11:00:00	17.677					
2231	08/05/21	12:00:00	17.772					
2232	08/05/21	13:00:00	17.867					
2233	08/05/21	14:00:00	17.748					
2234	08/05/21	15:00:00	17.677					
2235	08/05/21	16:00:00	17.344					
2236	08/05/21	17:00:00	17.058					
2237	08/05/21	18:00:00	16.939					
2238	08/05/21	19:00:00	16.939					
2239	08/05/21	20:00:00	17.415					
2240	08/05/21	21:00:00	17.558					
2241	08/05/21	22:00:00	17.724					
2242	08/05/21	23:00:00	17.843					
2243	09/05/21	00:00:00	17.915					
2244	09/05/21	01:00:00	17.867					
2245	09/05/21	02:00:00	17.701					
2246	09/05/21	03:00:00	17.938					
2247	09/05/21	04:00:00	17.772					
2248	09/05/21	05:00:00	17.724					
2249	09/05/21	06:00:00	17.463					
2250	09/05/21	07:00:00	17.415					
2251	09/05/21	08:00:00	17.439					
2252	09/05/21	09:00:00	17.344					
2253	09/05/21	10:00:00	17.486					
2254	09/05/21	11:00:00	17.653					
2255	09/05/21	12:00:00	17.748					
2256	09/05/21	13:00:00	17.677					
2257	09/05/21	14:00:00	17.748					
2258	09/05/21	15:00:00	17.843					
2259	09/05/21	16:00:00	17.772					
2260	09/05/21	17:00:00	17.724					
2261	09/05/21	18:00:00	17.653					
2262	09/05/21	19:00:00	17.653					
2263	09/05/21	20:00:00	17.534					
2264	09/05/21	21:00:00	17.439					
2265	09/05/21	22:00:00	17.058					
2266	09/05/21	23:00:00	17.153					
2267	10/05/21	00:00:00	17.391					
2268	10/05/21	01:00:00	17.463					
2269	10/05/21	02:00:00	17.486					
2270	10/05/21	03:00:00	17.558					
2271	10/05/21	04:00:00	17.629					
2272	10/05/21	05:00:00	17.510					
2273	10/05/21	06:00:00	17.391					
2274	10/05/21	07:00:00	17.153					
2275	10/05/21	08:00:00	17.082					
2276	10/05/21	09:00:00	17.153					
2277	10/05/21	10:00:00	17.058					
2278	10/05/21	11:00:00	17.249					
2279	10/05/21	12:00:00	17.486					
2280	10/05/21	13:00:00	17.296					
2281	10/05/21	14:00:00	16.511					
2282	10/05/21	15:00:00	16.773					
2283	10/05/21	16:00:00	16.582					
2284	10/05/21	17:00:00	16.153					
2285	10/05/21	18:00:00	16.129					
2286	10/05/21	19:00:00	15.796					
2287	10/05/21	20:00:00	15.796					
2288	10/05/21	21:00:00	15.843					
2289	10/05/21	22:00:00	16.034					
2290	10/05/21	23:00:00	16.415					
2291	11/05/21	00:00:00	16.392					
2292	11/05/21	01:00:00	17.082					
2293	11/05/21	02:00:00	17.058					
2294	11/05/21	03:00:00	17.177					
2295	11/05/21	04:00:00	17.058					
2296	11/05/21	05:00:00	16.773					
2297	11/05/21	06:00:00	16.749					
2298	11/05/21	07:00:00	16.439					
2299	11/05/21	08:00:00	16.963					
2300	11/05/21	09:00:00	16.820					
2301	11/05/21	10:00:00	16.630					
2302	11/05/21	11:00:00	16.654					
2303	11/05/21	12:00:00	16.701					
2304	11/05/21	13:00:00	16.058					
2305	11/05/21	14:00:00	16.010					
2306	11/05/21	15:00:00	16.272					
2307	11/05/21	16:00:00	16.439					
2308	11/05/21	17:00:00	16.582					
2309	11/05/21	18:00:00	16.654					
2310	11/05/21	19:00:00	16.677					
2311	11/05/21	20:00:00	16.010					
2312	11/05/21	21:00:00	16.582					
2313	11/05/21	22:00:00	16.582					
2314	11/05/21	23:00:00	17.153					
2315	12/05/21	00:00:00	17.320					
2316	12/05/21	01:00:00	17.510					
2317	12/05/21	02:00:00	17.701					
2318	12/05/21	03:00:00	17.249					
2319	12/05/21	04:00:00	17.177					
2320	12/05/21	05:00:00	17.701					
2321	12/05/21	06:00:00	17.867					
2322	12/05/21	07:00:00	17.867					
2323	12/05/21	08:00:00	17.938					
2324	12/05/21	09:00:00	18.081					
2325	12/05/21	10:00:00	18.319					
2326	12/05/21	11:00:00	18.129					
2327	12/05/21	12:00:00	18.010					
2328	12/05/21	13:00:00	17.867					
2329	12/05/21	14:00:00	17.819					
2330	12/05/21	15:00:00	18.057					
2331	12/05/21	16:00:00	18.081					
2332	12/05/21	17:00:00	18.105					
2333	12/05/21	18:00:00	18.010					
2334	12/05/21	19:00:00	17.272					
2335	12/05/21	20:00:00	16.892					
2336	12/05/21	21:00:00	16.701					
2337	12/05/21	22:00:00	17.082					
2338	12/05/21	23:00:00	17.582					
2339	13/05/21	00:00:00	17.177					
2340	13/05/21	01:00:00	17.034					
2341	13/05/21	02:00:00	16.939					
2342	13/05/21	03:00:00	17.011					
2343	13/05/21	04:00:00	17.320					
2344	13/05/21	05:00:00	17.344					
2345	13/05/21	06:00:00	17.344					
2346	13/05/21	07:00:00	17.249					
2347	13/05/21	08:00:00	17.344					
2348	13/05/21	09:00:00	17.320					
2349	13/05/21	10:00:00	17.391					
2350	13/05/21	11:00:00	17.843					
2351	13/05/21	12:00:00	18.105					
2352	13/05/21	13:00:00	18.247					
2353	13/05/21	14:00:00	18.366					
2354	13/05/21	15:00:00	18.580					
2355	13/05/21	16:00:00	18.509					
2356	13/05/21	17:00:00	18.485					
2357	13/05/21	18:00:00	18.438					
2358	13/05/21	19:00:00	18.366					
2359	13/05/21	20:00:00	18.343					
2360	13/05/21	21:00:00	18.366					
2361	13/05/21	22:00:00	18.271					
2362	13/05/21	23:00:00	18.129					
2363	14/05/21	00:00:00	18.010					
2364	14/05/21	01:00:00	18.081					
2365	14/05/21	02:00:00	18.081					
2366	14/05/21	03:00:00	18.105					
2367	14/05/21	04:00:00	18.105					
2368	14/05/21	05:00:00	18.105					
2369	14/05/21	06:00:00	17.962					
2370	14/05/21	07:00:00	17.748					
2371	14/05/21	08:00:00	17.701					
2372	14/05/21	09:00:00	17.653					
2373	14/05/21	10:00:00	17.867					
2374	14/05/21	11:00:00	17.843					
2375	14/05/21	12:00:00	17.962					
2376	14/05/21	13:00:00	18.033					
2377	14/05/21	14:00:00	18.033					
2378	14/05/21	15:00:00	18.057					
2379	14/05/21	16:00:00	18.081					
2380	14/05/21	17:00:00	18.057					
2381	14/05/21	18:00:00	17.701					
2382	14/05/21	19:00:00	17.915					
2383	14/05/21	20:00:00	17.962					
2384	14/05/21	21:00:00	17.962					
2385	14/05/21	22:00:00	17.962					
2386	14/05/21	23:00:00	17.962					
2387	15/05/21	00:00:00	17.938					
2388	15/05/21	01:00:00	17.938					
2389	15/05/21	02:00:00	17.938					
2390	15/05/21	03:00:00	17.915					
2391	15/05/21	04:00:00	17.915					
2392	15/05/21	05:00:00	17.201					
2393	15/05/21	06:00:00	17.463					
2394	15/05/21	07:00:00	17.510					
2395	15/05/21	08:00:00	17.748					
2396	15/05/21	09:00:00	17.415					
2397	15/05/21	10:00:00	17.772					
2398	15/05/21	11:00:00	17.915					
2399	15/05/21	12:00:00	18.010					
2400	15/05/21	13:00:00	17.986					
2401	15/05/21	14:00:00	17.891					
2402	15/05/21	15:00:00	17.962					
2403	15/05/21	16:00:00	18.081					
2404	15/05/21	17:00:00	17.915					
2405	15/05/21	18:00:00	17.867					
2406	15/05/21	19:00:00	17.701					
2407	15/05/21	20:00:00	17.677					
2408	15/05/21	21:00:00	17.653					
2409	15/05/21	22:00:00	17.629					
2410	15/05/21	23:00:00	17.106					
2411	16/05/21	00:00:00	17.486					
2412	16/05/21	01:00:00	17.344					
2413	16/05/21	02:00:00	16.939					
2414	16/05/21	03:00:00	17.439					
2415	16/05/21	04:00:00	17.415					
2416	16/05/21	05:00:00	17.344					
2417	16/05/21	06:00:00	17.296					
2418	16/05/21	07:00:00	16.915					
2419	16/05/21	08:00:00	16.296					
2420	16/05/21	09:00:00	16.058					
2421	16/05/21	10:00:00	17.011					
2422	16/05/21	11:00:00	16.534					
2423	16/05/21	12:00:00	16.392					
2424	16/05/21	13:00:00	17.058					
2425	16/05/21	14:00:00	16.963					
2426	16/05/21	15:00:00	17.344					
2427	16/05/21	16:00:00	17.915					
2428	16/05/21	17:00:00	17.915					
2429	16/05/21	18:00:00	17.486					
2430	16/05/21	19:00:00	17.582					
2431	16/05/21	20:00:00	17.344					
2432	16/05/21	21:00:00	17.510					
2433	16/05/21	22:00:00	17.867					
2434	16/05/21	23:00:00	18.105					
2435	17/05/21	00:00:00	18.129					
2436	17/05/21	01:00:00	17.534					
2437	17/05/21	02:00:00	17.153					
2438	17/05/21	03:00:00	16.582					
2439	17/05/21	04:00:00	16.249					
2440	17/05/21	05:00:00	15.796					
2441	17/05/21	06:00:00	16.963					
2442	17/05/21	07:00:00	17.344					
2443	17/05/21	08:00:00	17.391					
2444	17/05/21	09:00:00	17.439					
2445	17/05/21	10:00:00	17.272					
2446	17/05/21	11:00:00	17.558					
2447	17/05/21	12:00:00	17.724					
2448	17/05/21	13:00:00	17.843					
2449	17/05/21	14:00:00	17.938					
2450	17/05/21	15:00:00	18.105					
2451	17/05/21	16:00:00	17.986					
2452	17/05/21	17:00:00	17.915					
2453	17/05/21	18:00:00	17.986					
2454	17/05/21	19:00:00	17.986					
2455	17/05/21	20:00:00	17.819					
2456	17/05/21	21:00:00	17.748					
2457	17/05/21	22:00:00	17.748					
2458	17/05/21	23:00:00	17.748					
2459	18/05/21	00:00:00	17.748					
2460	18/05/21	01:00:00	17.772					
2461	18/05/21	02:00:00	17.819					
2462	18/05/21	03:00:00	17.819					
2463	18/05/21	04:00:00	17.819					
2464	18/05/21	05:00:00	17.796					
2465	18/05/21	06:00:00	17.796					
2466	18/05/21	07:00:00	17.796					
2467	18/05/21	08:00:00	17.819					
2468	18/05/21	09:00:00	17.915					
2469	18/05/21	10:00:00	18.057					
2470	18/05/21	11:00:00	17.819					
2471	18/05/21	12:00:00	18.319					
2472	18/05/21	13:00:00	18.485					
2473	18/05/21	14:00:00	18.438					
2474	18/05/21	15:00:00	18.461					
2475	18/05/21	16:00:00	18.319					
2476	18/05/21	17:00:00	18.081					
2477	18/05/21	18:00:00	18.247					
2478	18/05/21	19:00:00	18.224					
2479	18/05/21	20:00:00	18.176					
2480	18/05/21	21:00:00	18.200					
2481	18/05/21	22:00:00	18.152					
2482	18/05/21	23:00:00	18.129					
2483	19/05/21	00:00:00	18.081					
2484	19/05/21	01:00:00	17.748					
2485	19/05/21	02:00:00	17.819					
2486	19/05/21	03:00:00	17.486					
2487	19/05/21	04:00:00	17.653					
2488	19/05/21	05:00:00	17.534					
2489	19/05/21	06:00:00	17.272					
2490	19/05/21	07:00:00	17.439					
2491	19/05/21	08:00:00	17.486					
2492	19/05/21	09:00:00	17.582					
2493	19/05/21	10:00:00	17.629					
2494	19/05/21	11:00:00	17.558					
2495	19/05/21	12:00:00	17.582					
2496	19/05/21	13:00:00	17.629					
2497	19/05/21	14:00:00	17.891					
2498	19/05/21	15:00:00	17.915					
2499	19/05/21	16:00:00	17.867					
2500	19/05/21	17:00:00	18.010					
2501	19/05/21	18:00:00	17.938					
2502	19/05/21	19:00:00	17.938					
2503	19/05/21	20:00:00	17.748					
2504	19/05/21	21:00:00	17.796					
2505	19/05/21	22:00:00	17.796					
2506	19/05/21	23:00:00	17.796					
2507	20/05/21	00:00:00	17.867					
2508	20/05/21	01:00:00	17.701					
2509	20/05/21	02:00:00	17.748					
2510	20/05/21	03:00:00	17.796					
2511	20/05/21	04:00:00	17.819					
2512	20/05/21	05:00:00	17.938					
2513	20/05/21	06:00:00	17.962					
2514	20/05/21	07:00:00	17.962					
2515	20/05/21	08:00:00	17.938					
2516	20/05/21	09:00:00	17.986					
2517	20/05/21	10:00:00	18.033					
2518	20/05/21	11:00:00	18.033					
2519	20/05/21	12:00:00	18.033					
2520	20/05/21	13:00:00	17.986					
2521	20/05/21	14:00:00	18.129					
2522	20/05/21	15:00:00	18.176					
2523	20/05/21	16:00:00	18.247					
2524	20/05/21	17:00:00	18.081					
2525	20/05/21	18:00:00	18.129					
2526	20/05/21	19:00:00	18.366					
2527	20/05/21	20:00:00	18.224					
2528	20/05/21	21:00:00	18.200					
2529	20/05/21	22:00:00	18.176					
2530	20/05/21	23:00:00	18.152					
2531	21/05/21	00:00:00	18.152					
2532	21/05/21	01:00:00	18.057					
2533	21/05/21	02:00:00	18.105					
2534	21/05/21	03:00:00	17.986					
2535	21/05/21	04:00:00	18.057					
2536	21/05/21	05:00:00	17.938					
2537	21/05/21	06:00:00	18.200					
2538	21/05/21	07:00:00	18.224					
2539	21/05/21	08:00:00	18.152					
2540	21/05/21	09:00:00	18.247					
2541	21/05/21	10:00:00	18.343					
2542	21/05/21	11:00:00	18.247					
2543	21/05/21	12:00:00	18.485					
2544	21/05/21	13:00:00	18.461					
2545	21/05/21	14:00:00	18.295					
2546	21/05/21	15:00:00	18.295					
2547	21/05/21	16:00:00	18.319					
2548	21/05/21	17:00:00	18.295					
2549	21/05/21	18:00:00	18.247					
2550	21/05/21	19:00:00	18.247					
2551	21/05/21	20:00:00	18.105					
2552	21/05/21	21:00:00	18.105					
2553	21/05/21	22:00:00	18.081					
2554	21/05/21	23:00:00	18.105					
2555	22/05/21	00:00:00	18.152					
2556	22/05/21	01:00:00	18.200					
2557	22/05/21	02:00:00	18.224					
2558	22/05/21	03:00:00	18.247					
2559	22/05/21	04:00:00	18.247					
2560	22/05/21	05:00:00	18.224					
2561	22/05/21	06:00:00	18.200					
2562	22/05/21	07:00:00	18.105					
2563	22/05/21	08:00:00	17.962					
2564	22/05/21	09:00:00	17.724					
2565	22/05/21	10:00:00	17.938					
2566	22/05/21	11:00:00	18.129					
2567	22/05/21	12:00:00	18.152					
2568	22/05/21	13:00:00	18.105					
2569	22/05/21	14:00:00	18.319					
2570	22/05/21	15:00:00	18.438					
2571	22/05/21	16:00:00	18.747					
2572	22/05/21	17:00:00	18.723					
2573	22/05/21	18:00:00	18.723					
2574	22/05/21	19:00:00	18.699					
2575	22/05/21	20:00:00	18.723					
2576	22/05/21	21:00:00	18.771					
2577	22/05/21	22:00:00	18.771					
2578	22/05/21	23:00:00	18.747					
2579	23/05/21	00:00:00	18.699					
2580	23/05/21	01:00:00	18.628					
2581	23/05/21	02:00:00	18.366					
2582	23/05/21	03:00:00	18.295					
2583	23/05/21	04:00:00	18.247					
2584	23/05/21	05:00:00	18.295					
2585	23/05/21	06:00:00	18.271					
2586	23/05/21	07:00:00	18.271					
2587	23/05/21	08:00:00	18.200					
2588	23/05/21	09:00:00	18.224					
2589	23/05/21	10:00:00	18.200					
2590	23/05/21	11:00:00	18.176					
2591	23/05/21	12:00:00	18.247					
2592	23/05/21	13:00:00	18.271					
2593	23/05/21	14:00:00	18.247					
2594	23/05/21	15:00:00	18.366					
2595	23/05/21	16:00:00	18.390					
2596	23/05/21	17:00:00	18.366					
2597	23/05/21	18:00:00	18.366					
2598	23/05/21	19:00:00	18.343					
2599	23/05/21	20:00:00	18.319					
2600	23/05/21	21:00:00	18.319					
2601	23/05/21	22:00:00	18.319					
2602	23/05/21	23:00:00	18.343					
2603	24/05/21	00:00:00	18.343					
2604	24/05/21	01:00:00	18.319					
2605	24/05/21	02:00:00	18.295					
2606	24/05/21	03:00:00	18.295					
2607	24/05/21	04:00:00	18.295					
2608	24/05/21	05:00:00	18.319					
2609	24/05/21	06:00:00	18.295					
2610	24/05/21	07:00:00	18.295					
2611	24/05/21	08:00:00	18.295					
2612	24/05/21	09:00:00	18.319					
2613	24/05/21	10:00:00	18.343					
2614	24/05/21	11:00:00	18.414					
2615	24/05/21	12:00:00	18.390					
2616	24/05/21	13:00:00	18.557					
2617	24/05/21	14:00:00	18.557					
2618	24/05/21	15:00:00	18.533					
2619	24/05/21	16:00:00	18.485					
2620	24/05/21	17:00:00	18.485					
2621	24/05/21	18:00:00	18.414					
2622	24/05/21	19:00:00	18.390					
2623	24/05/21	20:00:00	18.414					
2624	24/05/21	21:00:00	18.414					
2625	24/05/21	22:00:00	18.390					
2626	24/05/21	23:00:00	18.390					
2627	25/05/21	00:00:00	18.390					
2628	25/05/21	01:00:00	18.366					
2629	25/05/21	02:00:00	18.390					
2630	25/05/21	03:00:00	18.271					
2631	25/05/21	04:00:00	18.295					
2632	25/05/21	05:00:00	18.343					
2633	25/05/21	06:00:00	18.343					
2634	25/05/21	07:00:00	18.343					
2635	25/05/21	08:00:00	18.366					
2636	25/05/21	09:00:00	18.366					
2637	25/05/21	10:00:00	18.366					
2638	25/05/21	11:00:00	18.390					
2639	25/05/21	12:00:00	18.485					
2640	25/05/21	13:00:00	18.533					
2641	25/05/21	14:00:00	18.533					
2642	25/05/21	15:00:00	18.461					
2643	25/05/21	16:00:00	18.485					
2644	25/05/21	17:00:00	18.533					
2645	25/05/21	18:00:00	18.533					
2646	25/05/21	19:00:00	18.485					
2647	25/05/21	20:00:00	18.485					
2648	25/05/21	21:00:00	18.485					
2649	25/05/21	22:00:00	18.485					
2650	25/05/21	23:00:00	18.461					
2651	26/05/21	00:00:00	18.461					
2652	26/05/21	01:00:00	18.461					
2653	26/05/21	02:00:00	18.461					
2654	26/05/21	03:00:00	18.438					
2655	26/05/21	04:00:00	18.438					
2656	26/05/21	05:00:00	18.390					
2657	26/05/21	06:00:00	18.057					
2658	26/05/21	07:00:00	18.366					
2659	26/05/21	08:00:00	18.390					
2660	26/05/21	09:00:00	18.438					
2661	26/05/21	10:00:00	18.485					
2662	26/05/21	11:00:00	18.628					
2663	26/05/21	12:00:00	18.771					
2664	26/05/21	13:00:00	18.771					
2665	26/05/21	14:00:00	18.771					
2666	26/05/21	15:00:00	18.794					
2667	26/05/21	16:00:00	18.699					
2668	26/05/21	17:00:00	18.794					
2669	26/05/21	18:00:00	18.794					
2670	26/05/21	19:00:00	18.818					
2671	26/05/21	20:00:00	18.747					
2672	26/05/21	21:00:00	18.723					
2673	26/05/21	22:00:00	18.699					
2674	26/05/21	23:00:00	18.699					
2675	27/05/21	00:00:00	18.723					
2676	27/05/21	01:00:00	18.675					
2677	27/05/21	02:00:00	18.652					
2678	27/05/21	03:00:00	18.533					
2679	27/05/21	04:00:00	18.557					
2680	27/05/21	05:00:00	18.509					
2681	27/05/21	06:00:00	18.366					
2682	27/05/21	07:00:00	17.582					
2683	27/05/21	08:00:00	18.343					
2684	27/05/21	09:00:00	18.533					
2685	27/05/21	10:00:00	18.557					
2686	27/05/21	11:00:00	18.438					
2687	27/05/21	12:00:00	19.127					
2688	27/05/21	13:00:00	19.318					
2689	27/05/21	14:00:00	19.246					
2690	27/05/21	15:00:00	18.913					
2691	27/05/21	16:00:00	19.484					
2692	27/05/21	17:00:00	19.389					
2693	27/05/21	18:00:00	18.081					
2694	27/05/21	19:00:00	18.699					
2695	27/05/21	20:00:00	17.344					
2696	27/05/21	21:00:00	18.343					
2697	27/05/21	22:00:00	18.913					
2698	27/05/21	23:00:00	19.080					
2699	28/05/21	00:00:00	18.723					
2700	28/05/21	01:00:00	18.889					
2701	28/05/21	02:00:00	18.985					
2702	28/05/21	03:00:00	18.889					
2703	28/05/21	04:00:00	18.818					
2704	28/05/21	05:00:00	18.771					
2705	28/05/21	06:00:00	18.699					
2706	28/05/21	07:00:00	18.866					
2707	28/05/21	08:00:00	18.794					
2708	28/05/21	09:00:00	18.771					
2709	28/05/21	10:00:00	18.628					
2710	28/05/21	11:00:00	18.652					
2711	28/05/21	12:00:00	18.628					
2712	28/05/21	13:00:00	18.699					
2713	28/05/21	14:00:00	18.771					
2714	28/05/21	15:00:00	18.794					
2715	28/05/21	16:00:00	18.985					
2716	28/05/21	17:00:00	18.604					
2717	28/05/21	18:00:00	18.390					
2718	28/05/21	19:00:00	18.652					
2719	28/05/21	20:00:00	18.010					
2720	28/05/21	21:00:00	18.652					
2721	28/05/21	22:00:00	18.580					
2722	28/05/21	23:00:00	18.628					
2723	29/05/21	00:00:00	18.794					
2724	29/05/21	01:00:00	18.247					
2725	29/05/21	02:00:00	18.747					
2726	29/05/21	03:00:00	18.723					
2727	29/05/21	04:00:00	18.961					
2728	29/05/21	05:00:00	18.699					
2729	29/05/21	06:00:00	18.628					
2730	29/05/21	07:00:00	18.818					
2731	29/05/21	08:00:00	17.677					
2732	29/05/21	09:00:00	18.604					
2733	29/05/21	10:00:00	18.866					
2734	29/05/21	11:00:00	18.913					
2735	29/05/21	12:00:00	18.961					
2736	29/05/21	13:00:00	18.961					
2737	29/05/21	14:00:00	18.961					
2738	29/05/21	15:00:00	18.889					
2739	29/05/21	16:00:00	18.866					
2740	29/05/21	17:00:00	18.818					
2741	29/05/21	18:00:00	18.794					
2742	29/05/21	19:00:00	18.818					
2743	29/05/21	20:00:00	18.842					
2744	29/05/21	21:00:00	18.889					
2745	29/05/21	22:00:00	18.937					
2746	29/05/21	23:00:00	19.032					
2747	30/05/21	00:00:00	18.937					
2748	30/05/21	01:00:00	18.866					
2749	30/05/21	02:00:00	18.889					
2750	30/05/21	03:00:00	18.889					
2751	30/05/21	04:00:00	18.889					
2752	30/05/21	05:00:00	18.390					
2753	30/05/21	06:00:00	18.913					
2754	30/05/21	07:00:00	18.913					
2755	30/05/21	08:00:00	18.961					
2756	30/05/21	09:00:00	19.032					
2757	30/05/21	10:00:00	19.032					
2758	30/05/21	11:00:00	19.151					
2759	30/05/21	12:00:00	19.056					
2760	30/05/21	13:00:00	19.151					
2761	30/05/21	14:00:00	19.508					
2762	30/05/21	15:00:00	19.318					
2763	30/05/21	16:00:00	19.008					
2764	30/05/21	17:00:00	19.103					
2765	30/05/21	18:00:00	19.151					
2766	30/05/21	19:00:00	19.175					
2767	30/05/21	20:00:00	19.199					
2768	30/05/21	21:00:00	19.008					
2769	30/05/21	22:00:00	19.246					
2770	30/05/21	23:00:00	19.294					
2771	31/05/21	00:00:00	19.222					
2772	31/05/21	01:00:00	18.913					
2773	31/05/21	02:00:00	19.199					
2774	31/05/21	03:00:00	19.008					
2775	31/05/21	04:00:00	18.794					
2776	31/05/21	05:00:00	18.794					
2777	31/05/21	06:00:00	19.080					
2778	31/05/21	07:00:00	19.008					
2779	31/05/21	08:00:00	19.127					
2780	31/05/21	09:00:00	19.175					
2781	31/05/21	10:00:00	19.199					
2782	31/05/21	11:00:00	19.294					
2783	31/05/21	12:00:00	19.770					
2784	31/05/21	13:00:00	19.532					
2785	31/05/21	14:00:00	22.178					
